DEP;DIR;CODECOM;CODEVOIE;LIBVOIE;TYPEVOIE;CODE_MAJIC;LIBCOM;CODE_POSTAL;DATE_CREATION
73;0;250;B074;LA CHENALETTAZ;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B075;LA CHENALETTE;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B076;AUX CHENES NORD;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B077;AUX CHENES SUD;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B078;LA CHENEVIERE;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B079;A CHIARD;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B080;LA CHINTRAZ;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B081;AU CHOSAL;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B082;LE CHOSEAU;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B083;LA CHOUDIN;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B084;LES CHOULIERES;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B085;AU CINGLE;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B086;LA CLAIE;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B087;LA CLAPOTIERE;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B088;CLARET;3;;ST JULIEN MONT DENIS;73870;19870101
73;0;250;B089;AU CLARFAIX;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B090;AU CLARFAIX NORD;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B091;LES CLOCHERS;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B092;CLOS BAVOZ;3;;ST JULIEN MONT DENIS;73870;19881201
73;0;250;B093;AU CLOU;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B094;CLOUTRA;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B095;LA COCHE;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B096;LA COCHETTE;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B097;AU COIN;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B098;AU COLLET;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B099;COMBATAMPAN;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B100;COMBATAMPAN NORD;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B101;LA COMBE;3;;ST JULIEN MONT DENIS;73870;19881201
73;0;250;B102;COMBE DE GLESY;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B103;COMBE DE L ULA;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B104;LA COMBE DES NAIES;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B105;LA COMBE DU BECLEY;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B106;COMBE JOBERT;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B107;COMBE MOUILLEE;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B108;LES COMBES;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B109;LA COMBETTE;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B110;AUX COMBETTES D EN BAS;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B111;LA CONFRERIE;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B112;CONSTANCIERE;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B113;A COQUET;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B114;CORBETTE;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B115;COSTERG;3;;ST JULIEN MONT DENIS;73870;19870101
73;0;250;B116;COTAMIA;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B117;LA COTE;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B118;COTE BONTEMPS;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B119;COTE CHARVIN;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B120;COTE CUGNET;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B121;COTE DE LA RAIE;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B122;COTE DE PLAN ARC;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B123;LA COTE DES AVENIERES;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B124;COTE DROITE;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B125;LA COTE DU MURIER;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B126;COTE LA MULE;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B127;COTE LONGUE;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B128;COTE MANUEL;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B129;COTE PLAINE;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B130;COTE PREMIERE;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B131;COTE ROUSSE;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B132;COTE RUE;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B133;COTE VERNEY;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B134;LE COTEILLE;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B135;AUX COTES;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B136;COTTA HUMBERT;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B137;COTTA MALLET;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B138;COTTA ROSSAZ;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B139;COTTAZ ROSSAZ DESSUS;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B140;AU COULOIR;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B141;AUX COURS;3;;ST JULIEN MONT DENIS;73870;19870101
73;0;250;B142;COUTAZ BERTRAND;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B143;COUTAZ BERTRAND EST;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B144;COUTAZ BERTRAND NORD;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B145;COUTAZ BOVET;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B146;COUTAZ BOVET DESSUS;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B147;COUTAZ SERPOL;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B148;AU CRET;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B149;CRET BOZONNET;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B150;CRET CHAMPIONNET;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B151;CRET DES BORNES;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B152;CRET DU CHATEL;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B153;CRET DU CLARET;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B154;CRET DU QUIQUI;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B155;CRET DU SOU;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B156;LA CROIX BLANCHE;3;;ST JULIEN MONT DENIS;73870;19870101
73;0;250;B157;LA CROIX NEUVE;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B158;LE CROSET;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B159;LE CROZAT;3;;ST JULIEN MONT DENIS;73870;19870101
73;0;250;B160;LE CUCHET;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B161;LE CUDRAY;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B162;LE CUDRET;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B163;AU CUGNET;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B164;LA CURIAZ;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B165;LES DAUTES;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B166;LES DAUTES OUEST;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B167;LES DAUTES SUD;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B168;DERRIERE LA CROIX;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B169;DERRIERE LA GRANGE;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B170;DERRIERE LA RUAZ;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B171;DERRIERE LE CRET;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B172;DERRIERE LE CRET SUD;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B173;DERRIERE LE MOLLARD;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B174;DEVANT SAINTE ANNE;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B175;LA DURASSE;3;;ST JULIEN MONT DENIS;73870;19881208
73;0;250;B176;A L ENVERS;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B177;A L ENVERS SUD;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B178;AUX ENVOURS;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B179;AUX ENVOURS D EN BAS;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B180;AUX ENVOURS D EN HAUT;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B181;LES EPINACHES;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B182;LES EPINACHES NORD;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B183;L EPINE;3;;ST JULIEN MONT DENIS;73870;19881201
73;0;250;B184;L EPINETTAZ;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B185;L ESSART;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B186;A L ESSART;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B187;L ESSART D EN BAS;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B188;LES ESSARTS;3;;ST JULIEN MONT DENIS;73870;19881208
73;0;250;B189;LES EXARTIERS;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B190;AUX EXCOFFIERES;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B191;LA FARETTAZ;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B192;AUX FAYARDS;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B193;LES FEARDS;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B194;SUR LES FEARDS;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B195;AU FEEZ;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B196;LA FEUILLETTAZ;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B197;LA FLOTTE;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B198;FOND LADUY;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B199;FOND LADUY DESSOUS;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B200;FONDORSOLE;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B201;LES FONTAGNEUX;3;;ST JULIEN MONT DENIS;73870;19881208
73;0;250;B202;FONTAINE SUZE;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B203;FONTAINE TAVERNE;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B204;LES FONTAINES;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B205;AUX FONTAINES;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B207;FONTANA MENAZ;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B208;FORET DU SOLLIET;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B209;LA FORNIERE;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B210;LA GARDONNIERE;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B211;AU GENEVRAY;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B212;AU GERPE;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B213;AUX GLIERES;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B214;LA GORGETTE;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B215;AU GOTTAILLER;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B216;LE GRAND BY;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B217;GRAND CHAMP;3;;ST JULIEN MONT DENIS;73870;19881208
73;0;250;B218;LE GRAND CUIR;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B219;GRAND GENEAU;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B220;LA GRAND TERRE;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B221;LA GRANDE BRISSE;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B222;LA GRANDE BROUVE;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B223;LA GRANDE CHARRIERE;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B224;LA GRANDE COUR;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B225;LES GRANDES JARSES;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B226;AUX GRANDES VIGNES;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B227;AUX GRANDES VIGNES D EN BA;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B228;LES GRANDS PRES;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B229;LA GRANGE;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B230;GRANGE NEUVE;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B231;LES GRANGES;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B232;GRENIS;3;;ST JULIEN MONT DENIS;73870;19881201
73;0;250;B233;LA GRIPELLE;3;;ST JULIEN MONT DENIS;73870;19870101
73;0;250;B234;AU GROPON;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B235;LE GROS CRET;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B236;D EN HAUT LES EXARTIERS;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B237;L ILAZ;3;;ST JULIEN MONT DENIS;73870;19881208
73;0;250;B238;AU JANUNAY;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B239;LACHAT;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B240;LAGUET;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B241;A LEQUET;3;;ST JULIEN MONT DENIS;73870;19870101
73;0;250;B242;LA LITTONNIERE;3;;ST JULIEN MONT DENIS;73870;19881201
73;0;250;B243;LA MALADIERE;3;;ST JULIEN MONT DENIS;73870;19870101
73;0;250;B244;LES MANCHES;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B245;LA MANTIERE;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B246;LA MARECHALE;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B247;MARGUELLIAN;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B248;MAUPY;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B249;LA MILLERETTE;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B250;AUX MILLERETTES;3;;ST JULIEN MONT DENIS;73870;19881208
73;0;250;B251;LES MILLERETTES;3;;ST JULIEN MONT DENIS;73870;19881208
73;0;250;B252;A MINUIT;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B253;AU MOLLARET;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B254;MONTDENIS;3;;ST JULIEN MONT DENIS;73870;19870101
73;0;250;B255;SUR LES MOTTES;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B256;SUR LES MOTTES SUD;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B257;LES MOULINS;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B258;LE MURIER;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B259;AUX NAIES;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B260;SUR LE NAY DES PLAINES;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B261;AU NAYET;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B262;LA NINA;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B263;NOTRE DAME DES NEIGES;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B264;PACAL;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B265;LA PAILLERE;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B266;LA PAILLERE NORD;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B267;LA PARE;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B268;LA PARRAZ;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B269;LA PARRAZ ENVERS;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B270;PAS DU CHIEN;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B271;LE PENET;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B272;LA PESIERE;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B273;LES PESIERES D EN BAS;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B274;AU PETIT BOIS;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B275;PETIT SAINT JULIEN;3;;ST JULIEN MONT DENIS;73870;19870101
73;0;250;B276;PIED DE L ANE;3;;ST JULIEN MONT DENIS;73870;19881201
73;0;250;B277;LA PIERRE DU CAROZ;3;;ST JULIEN MONT DENIS;73870;19881208
73;0;250;B278;LA PIERRE DU PRE;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B279;PIERRE GROSSE;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B280;PIERRE LISARD;3;;ST JULIEN MONT DENIS;73870;19881201
73;0;250;B281;PIERRE QUARTIER;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B282;PIERRE ROUGE;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B283;PIERRE ROUGE DESSOUS;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B284;PIERRE SENAILLE;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B285;LES PLAINES D AMONT;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B286;LES PLAINES D AMONT SUD;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B287;LES PLAINES D AVAL;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B288;LES PLAINES D AVAL SUD;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B289;AU PLAN;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B290;PLAN CHAMP;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B291;PLAN CHAMP DESSOUS;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B292;PLAN CHAMP DESSUS;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B293;PLAN CHAMPLONG;3;;ST JULIEN MONT DENIS;73870;19870101
73;0;250;B294;PLAN D ARC;3;;ST JULIEN MONT DENIS;73870;19881201
73;0;250;B295;PLAN D ARC D EN BAS;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B296;PLAN D ARC D EN HAUT;3;;ST JULIEN MONT DENIS;73870;19870101
73;0;250;B297;PLAN DE LA COMBE;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B298;PLAN DE LA MAIE;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B299;PLAN DE LA MET;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B300;PLAN DES BALMES;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B301;PLAN DU NAY;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B302;PLAN PENET;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B303;PLANCHAMP;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B304;LA PLANTAZ;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B305;LES PLANTEES;3;;ST JULIEN MONT DENIS;73870;19870101
73;0;250;B306;LES PLANTEES OUEST;3;;ST JULIEN MONT DENIS;73870;19881201
73;0;250;B307;AU POMMIER;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B308;AU PONT DE LA MALADIERE;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B309;LA PORRIERE;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B310;PORTE DE MARTEL;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B311;PORTE MARTEL OUEST;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B312;LA POUCETTE;3;;ST JULIEN MONT DENIS;73870;19870101
73;0;250;B313;LA POUSAZ;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B314;LE POUTET;3;;ST JULIEN MONT DENIS;73870;19881201
73;0;250;B315;PRAMOUTIERS;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B316;PRE DES PAQUES;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B317;PRE MARTIN;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B318;PRE VOUTHIER;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B319;PRES DE LA CROIX;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B320;PRES DE LA CROIX DESSUS;3;;ST JULIEN MONT DENIS;73870;19881208
73;0;250;B321;PRES DE LA GRANGE;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B322;PRES DES ENVERS;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B323;PRES DU FOND;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B324;AU PRICK;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B325;LA PROVAGNAZ;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B326;LA PRUNERAT;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B327;PUCHENET;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B328;AU QUIQUI;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B329;AU RAFOUR;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B330;LA RAIE;3;;ST JULIEN MONT DENIS;73870;19870101
73;0;250;B331;RATON;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B332;LA RAVEROLAZ;3;;ST JULIEN MONT DENIS;73870;19881208
73;0;250;B333;AU REPLAT;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B334;AU REPOSOIR;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B335;LA RETIOULA;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B336;AU REVAL;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B337;AU REVET;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B338;LES RIEUX;3;;ST JULIEN MONT DENIS;73870;19870101
73;0;250;B339;LA RIONDAZ;3;;ST JULIEN MONT DENIS;73870;19870101
73;0;250;B340;LES RIVES;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B341;LE ROC DU TOVET;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B342;LE ROC DU TOVET EST;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B343;LA ROCHE;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B344;SUR LA ROCHE;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B345;ROCHE LONGUE;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B346;ROCHE NOIRE;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B347;LA ROCHELLE;3;;ST JULIEN MONT DENIS;73870;19870101
73;0;250;B348;ROCHERS DU GRAND PERRON;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B349;LA ROCHETTE;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B350;A ROLAND;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B351;AUX ROTIES;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B352;LA ROTTAZ;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B353;LA RUAZ;3;;ST JULIEN MONT DENIS;73870;19870101
73;0;250;B354;LA RUAZ D EN HAUT;3;;ST JULIEN MONT DENIS;73870;19870101
73;0;250;B355;LA RUBINAZ;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B356;RUBINAZ MICHEL;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B357;AU RUISSEAU SEC;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B358;AU SAFRANIER;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B359;SAINT ANNE;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B360;SAINT ANTOINE;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B361;SAINT BARTHELEMY;3;;ST JULIEN MONT DENIS;73870;19870101
73;0;250;B362;SAINT BARTHELEMY EST;3;;ST JULIEN MONT DENIS;73870;19881208
73;0;250;B363;SAINT CLAUDE;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B364;SAINT JULIEN;3;;ST JULIEN MONT DENIS;73870;19870101
73;0;250;B365;SAINT PIERRE;3;;ST JULIEN MONT DENIS;73870;19870101
73;0;250;B366;SAINTE ANNE;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B367;SALIGNAN;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B368;SALLANCHES;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B369;LA SAMBUETTA;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B370;LA SERPOLIERE;3;;ST JULIEN MONT DENIS;73870;19870101
73;0;250;B371;SERPOLIERE;3;;ST JULIEN MONT DENIS;73870;19881208
73;0;250;B372;LA SERPOLIERE D EN HAUT;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B373;LA SOEFFAZ;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B374;LE SOLLIET;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B375;AUX TEPPES;3;;ST JULIEN MONT DENIS;73870;19881201
73;0;250;B376;LA TORNETTE;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B377;LA TORRAINE;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B378;TOURMENTIER;3;;ST JULIEN MONT DENIS;73870;19881201
73;0;250;B379;LA TOURNELIERE;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B380;LE TOVET;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B381;SUR LA TOVIERE;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B382;LA TOVIERE;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B383;LA TRAINASSE;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B384;AU TRIEUX;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B385;TUFFE DES MOTTES;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B386;LA TUILE;3;;ST JULIEN MONT DENIS;73870;19910714
73;0;250;B387;L UILLETTAZ;3;;ST JULIEN MONT DENIS;73870;19910714
